datetime;hour;min;hourmin;count0;count2;perc0;perc2;dec;lbl
201308071511;15;11;1511;1;0;1;0;2;0
201308121912;19;12;1912;1;0;1;0;2;0
201308061627;16;27;1627;1;0;1;0;2;0
201308071702;17;02;1702;0;1;0;1;2;0
201307181454;14;54;1454;1;0;1;0;2;0
201307091330;13;30;1330;14;2;0.88;0.12;0;0
201308051509;15;09;1509;1;0;1;0;2;0
201308051504;15;04;1504;1;0;1;0;2;0
201308071709;17;09;1709;1;0;1;0;2;0
201307091946;19;46;1946;1;0;1;0;2;0
201306041335;13;35;1335;1;0;1;0;2;0
201306041330;13;30;1330;11;3;0.79;0.21;0;0
201308051500;15;00;1500;1;0;1;0;2;0
201308051502;15;02;1502;0;1;0;1;2;0
201306181403;14;03;1403;1;0;1;0;2;0
201308051701;17;01;1701;1;0;1;0;2;0
201306031400;14;00;1400;1;0;1;0;2;0
201308051700;17;00;1700;1;0;1;0;2;0
201306111752;17;52;1752;2;0;1;0;2;0
201308051912;19;12;1912;1;0;1;0;2;0
201306241436;14;36;1436;1;0;1;0;2;0
201306261357;13;57;1357;1;0;1;0;2;0
201307051505;15;05;1505;0;1;0;1;2;0
201306271821;18;21;1821;1;1;0.5;0.5;2;0
201307101330;13;30;1330;18;1;0.95;0.05;0;0
201307301330;13;30;1330;11;2;0.85;0.15;0;0
201307311532;15;32;1532;1;0;1;0;2;0
201308061654;16;54;1654;1;0;1;0;2;0
201307161916;19;16;1916;0;1;0;1;2;0
201308131400;14;00;1400;1;0;1;0;2;0
201308061459;14;59;1459;1;0;1;0;2;0
201308051530;15;30;1530;0;1;0;1;2;0
201308071533;15;33;1533;1;0;1;0;2;0
201306111742;17;42;1742;1;0;1;0;2;0
201307301538;15;38;1538;1;0;1;0;2;0
201306111740;17;40;1740;1;0;1;0;2;0
201308071537;15;37;1537;1;0;1;0;2;0
201308051529;15;29;1529;0;1;0;1;2;0
201307301347;13;47;1347;1;0;1;0;2;0
201306121716;17;16;1716;1;0;1;0;2;0
201306111739;17;39;1739;1;0;1;0;2;0
201307101340;13;40;1340;2;0;1;0;2;0
201307161527;15;27;1527;1;0;1;0;2;0
201308061648;16;48;1648;1;0;1;0;2;0
201308061641;16;41;1641;1;0;1;0;2;0
201307311330;13;30;1330;7;0;1;0;2;0
201308071330;13;30;1330;94;11;0.9;0.1;0;0
201307091924;19;24;1924;1;0;1;0;2;0
201308131609;16;09;1609;1;0;1;0;2;0
201308061448;14;48;1448;1;0;1;0;2;0
201308071333;13;33;1333;0;1;0;1;2;0
201308071521;15;21;1521;1;0;1;0;2;0
201308131802;18;02;1802;1;0;1;0;2;0
201307011544;15;44;1544;1;0;1;0;2;0
201307191344;13;44;1344;1;0;1;0;2;0
201308071555;15;55;1555;0;1;0;1;2;0
201309061409;14;09;1409;1;0;1;0;2;0
201306201745;17;45;1745;1;0;1;0;2;0
201308011529;15;29;1529;1;0;1;0;2;0
201307171618;16;18;1618;1;0;1;0;2;0
201307051731;17;31;1731;0;1;0;1;2;0
201306201354;13;54;1354;2;0;1;0;2;0
201307191549;15;49;1549;1;0;1;0;2;0
201308191915;19;15;1915;1;0;1;0;2;0
201308011724;17;24;1724;1;0;1;0;2;0
201309041506;15;06;1506;1;0;1;0;2;0
201307091701;17;01;1701;1;0;1;0;2;0
201307111837;18;37;1837;2;0;1;0;2;0
201306121749;17;49;1749;1;0;1;0;2;0
201308121951;19;51;1951;1;0;1;0;2;0
201308131613;16;13;1613;1;0;1;0;2;0
201306271845;18;45;1845;1;0;1;0;2;0
201308131620;16;20;1620;1;0;1;0;2;0
201309061415;14;15;1415;1;0;1;0;2;0
201309051952;19;52;1952;1;0;1;0;2;0
201307191336;13;36;1336;1;0;1;0;2;0
201309051958;19;58;1958;1;0;1;0;2;0
201307261330;13;30;1330;1;1;0.5;0.5;2;0
201307051330;13;30;1330;15;6;0.71;0.29;0;0
201308011922;19;22;1922;1;0;1;0;2;0
201307191330;13;30;1330;8;2;0.8;0.2;0;0
201308141655;16;55;1655;0;1;0;1;2;0
201308121936;19;36;1936;1;0;1;0;2;0
201308011700;17;00;1700;1;0;1;0;2;0
201308011507;15;07;1507;1;0;1;0;2;0
201307111852;18;52;1852;1;0;1;0;2;0
201306201330;13;30;1330;18;5;0.78;0.22;0;0
201307161354;13;54;1354;1;0;1;0;2;0
201306141825;18;25;1825;1;0;1;0;2;0
201308011703;17;03;1703;1;0;1;0;2;0
201306201333;13;33;1333;1;0;1;0;2;0
201307241636;16;36;1636;1;0;1;0;2;0
201307311930;19;30;1930;1;0;1;0;2;0
201306041550;15;50;1550;1;0;1;0;2;0
201306101442;14;42;1442;1;0;1;0;2;0
201308051330;13;30;1330;22;7;0.76;0.24;0;0
201306041549;15;49;1549;2;0;1;0;2;0
201309061437;14;37;1437;1;1;0.5;0.5;2;0
201307171600;16;00;1600;1;0;1;0;2;0
201308121948;19;48;1948;1;0;1;0;2;0
201306121752;17;52;1752;1;0;1;0;2;0
201307171608;16;08;1608;1;0;1;0;2;0
201307171806;18;06;1806;1;0;1;0;2;0
201308011715;17;15;1715;1;0;1;0;2;0
201309031330;13;30;1330;17;3;0.85;0.15;0;0
201309031332;13;32;1332;1;0;1;0;2;0
201308011330;13;30;1330;10;0;1;0;0;0
201308211946;19;46;1946;1;0;1;0;2;0
201308161549;15;49;1549;1;0;1;0;2;0
201308141427;14;27;1427;1;0;1;0;2;0
201307011337;13;37;1337;1;0;1;0;2;0
201307011334;13;34;1334;1;0;1;0;2;0
201307011332;13;32;1332;1;0;1;0;2;0
201307081656;16;56;1656;1;0;1;0;2;0
201307161330;13;30;1330;13;1;0.93;0.07;0;2
201307081655;16;55;1655;1;0;1;0;2;0
201307011330;13;30;1330;25;13;0.66;0.34;0;0
201306211634;16;34;1634;1;0;1;0;2;0
201308191434;14;34;1434;1;0;1;0;2;0
201309041544;15;44;1544;1;0;1;0;2;0
201306261521;15;21;1521;0;1;0;1;2;0
201306191418;14;18;1418;1;0;1;0;2;0
201306201708;17;08;1708;1;0;1;0;2;0
201308081703;17;03;1703;1;0;1;0;2;0
201308081900;19;00;1900;1;0;1;0;2;0
201306191422;14;22;1422;1;0;1;0;2;0
201308141825;18;25;1825;1;0;1;0;2;0
201308141824;18;24;1824;1;0;1;0;2;0
201309051715;17;15;1715;1;0;1;0;2;0
201307111803;18;03;1803;1;0;1;0;2;0
201306191430;14;30;1430;1;0;1;0;2;0
201306191432;14;32;1432;2;0;1;0;2;0
201307011353;13;53;1353;1;0;1;0;2;0
201308141440;14;40;1440;1;0;1;0;2;0
201307171834;18;34;1834;2;0;1;0;2;0
201306101400;14;00;1400;1;0;1;0;2;0
201307111629;16;29;1629;1;0;1;0;2;0
201306211607;16;07;1607;1;0;1;0;2;0
201309041927;19;27;1927;0;2;0;1;2;0
201309041732;17;32;1732;2;0;1;0;2;0
201308191627;16;27;1627;1;0;1;0;2;0
201308151330;13;30;1330;7;0;1;0;2;0
201306131654;16;54;1654;1;0;1;0;2;0
201308081725;17;25;1725;1;0;1;0;2;0
201308231330;13;30;1330;4;2;0.67;0.33;2;0
201306181655;16;55;1655;1;0;1;0;2;0
201308211931;19;31;1931;1;0;1;0;2;0
201306181650;16;50;1650;1;0;1;0;2;0
201306261935;19;35;1935;1;0;1;0;2;0
201307011347;13;47;1347;1;0;1;0;2;0
201306181854;18;54;1854;1;0;1;0;2;0
201308191420;14;20;1420;0;1;0;1;2;0
201308191424;14;24;1424;1;1;0.5;0.5;2;0
201306111946;19;46;1946;1;0;1;0;2;0
201306191506;15;06;1506;2;0;1;0;2;0
201308141330;13;30;1330;7;1;0.88;0.12;2;0
201306141630;16;30;1630;1;0;1;0;2;0
201306191504;15;04;1504;3;0;1;0;2;0
201308141336;13;36;1336;1;0;1;0;2;0
201308141338;13;38;1338;1;0;1;0;2;0
201306211900;19;00;1900;1;0;1;0;2;0
201307151801;18;01;1801;1;0;1;0;2;0
201307031441;14;41;1441;1;0;1;0;2;0
201306141635;16;35;1635;1;0;1;0;2;0
201306171700;17;00;1700;0;1;0;1;2;0
201307241437;14;37;1437;1;0;1;0;2;0
201306071533;15;33;1533;2;0;1;0;2;0
201307121330;13;30;1330;21;2;0.91;0.09;0;0
201306071330;13;30;1330;4;5;0.44;0.56;2;0
201307031456;14;56;1456;1;0;1;0;2;0
201308121736;17;36;1736;1;0;1;0;2;0
201306191330;13;30;1330;18;1;0.95;0.05;0;0
201307031451;14;51;1451;1;0;1;0;2;0
201307121333;13;33;1333;2;0;1;0;2;0
201307171354;13;54;1354;1;0;1;0;2;0
201308291334;13;34;1334;1;0;1;0;2;0
201307241820;18;20;1820;0;1;0;1;2;0
201306041749;17;49;1749;1;0;1;0;2;0
201307191835;18;35;1835;0;1;0;1;2;0
201307231501;15;01;1501;1;0;1;0;2;0
201308291330;13;30;1330;4;0;1;0;2;0
201308211719;17;19;1719;1;0;1;0;2;0
201307171357;13;57;1357;1;0;1;0;2;0
201307011708;17;08;1708;1;0;1;0;2;0
201306191519;15;19;1519;3;1;0.75;0.25;2;0
201308301804;18;04;1804;0;1;0;1;2;0
201306141622;16;22;1622;1;0;1;0;2;0
201307171751;17;51;1751;1;0;1;0;2;0
201307011909;19;09;1909;1;0;1;0;2;0
201308161649;16;49;1649;1;0;1;0;2;0
201306171526;15;26;1526;1;0;1;0;2;0
201307011906;19;06;1906;1;0;1;0;2;0
201306121543;15;43;1543;1;0;1;0;2;0
201307301715;17;15;1715;1;0;1;0;2;0
201307241836;18;36;1836;1;0;1;0;2;0
201306281811;18;11;1811;1;0;1;0;2;0
201306251330;13;30;1330;14;0;1;0;0;0
201307191813;18;13;1813;1;0;1;0;2;0
201308211733;17;33;1733;1;0;1;0;2;0
201307051804;18;04;1804;0;1;0;1;2;0
201306281816;18;16;1816;1;0;1;0;2;0
201306051643;16;43;1643;1;0;1;0;2;0
201308061847;18;47;1847;1;0;1;0;2;0
201306181914;19;14;1914;2;0;1;0;2;0
201306211948;19;48;1948;1;0;1;0;2;0
201307101832;18;32;1832;1;0;1;0;2;0
201307091555;15;55;1555;1;0;1;0;2;0
201306121513;15;13;1513;1;0;1;0;2;0
201308291708;17;08;1708;1;0;1;0;2;0
201308121705;17;05;1705;1;0;1;0;2;0
201307171549;15;49;1549;1;0;1;0;2;0
201308061856;18;56;1856;1;0;1;0;2;0
201307221330;13;30;1330;28;9;0.76;0.24;0;2
201306171330;13;30;1330;32;11;0.74;0.26;0;0
201306211412;14;12;1412;1;0;1;0;2;0
201308061853;18;53;1853;1;0;1;0;2;0
201307051815;18;15;1815;0;1;0;1;2;0
201306281808;18;08;1808;1;0;1;0;2;0
201306051652;16;52;1652;1;0;1;0;2;0
201307051810;18;10;1810;0;1;0;1;2;0
201306261724;17;24;1724;1;0;1;0;2;0
201306051650;16;50;1650;1;0;1;0;2;0
201306171748;17;48;1748;1;0;1;0;2;0
201307241815;18;15;1815;1;0;1;0;2;0
201308191759;17;59;1759;1;0;1;0;2;0
201308211330;13;30;1330;6;0;1;0;2;0
201306191737;17;37;1737;1;0;1;0;2;0
201308201824;18;24;1824;2;0;1;0;2;0
201306191730;17;30;1730;1;0;1;0;2;0
201308291713;17;13;1713;1;0;1;0;2;0
201307091548;15;48;1548;1;0;1;0;2;0
201306041707;17;07;1707;1;0;1;0;2;0
201306041703;17;03;1703;1;0;1;0;2;0
201308301330;13;30;1330;8;1;0.89;0.11;0;0
201308201817;18;17;1817;1;0;1;0;2;0
201308201815;18;15;1815;0;1;0;1;2;0
201306051621;16;21;1621;2;0;1;0;2;0
201308211758;17;58;1758;1;0;1;0;2;0
201307091531;15;31;1531;1;0;1;0;2;0
201307091533;15;33;1533;1;0;1;0;2;0
201308051408;14;08;1408;1;0;1;0;2;0
201306051628;16;28;1628;1;0;1;0;2;0
201307091539;15;39;1539;1;0;1;0;2;0
201308051402;14;02;1402;1;0;1;0;2;0
201306041717;17;17;1717;1;0;1;0;2;0
201306251342;13;42;1342;2;0;1;0;2;0
201306251340;13;40;1340;1;0;1;0;2;0
201307301956;19;56;1956;1;0;1;0;2;0
201308061836;18;36;1836;1;0;1;0;2;0
201306121508;15;08;1508;1;0;1;0;2;0
201308211744;17;44;1744;1;0;1;0;2;0
201307301757;17;57;1757;1;0;1;0;2;0
201308201801;18;01;1801;1;0;1;0;2;0
201306181707;17;07;1707;1;0;1;0;2;0
201308231910;19;10;1910;1;0;1;0;2;0
201307091528;15;28;1528;1;0;1;0;2;0
201306141459;14;59;1459;1;0;1;0;2;0
201308051416;14;16;1416;1;0;1;0;2;0
201307121350;13;50;1350;0;1;0;1;2;0
201307181735;17;35;1735;1;0;1;0;2;0
201307181731;17;31;1731;1;0;1;0;2;0
201307311840;18;40;1840;1;0;1;0;2;0
201307181738;17;38;1738;1;0;1;0;2;0
201308061344;13;44;1344;1;0;1;0;2;0
201307181739;17;39;1739;1;0;1;0;2;0
201308281548;15;48;1548;1;0;1;0;2;0
201308051423;14;23;1423;1;0;1;0;2;0
201307181539;15;39;1539;1;0;1;0;2;0
201307231731;17;31;1731;1;0;1;0;2;0
201307101406;14;06;1406;1;0;1;0;2;0
201306041909;19;09;1909;1;0;1;0;2;0
201306141440;14;40;1440;1;0;1;0;2;0
201307181744;17;44;1744;1;0;1;0;2;0
201308271352;13;52;1352;1;0;1;0;2;0
201307181936;19;36;1936;1;0;1;0;2;0
201307021854;18;54;1854;1;0;1;0;2;0
201307181934;19;34;1934;1;0;1;0;2;0
201307231330;13;30;1330;23;6;0.79;0.21;0;0
201308061358;13;58;1358;1;0;1;0;2;0
201308281554;15;54;1554;3;0;1;0;2;0
201307121917;19;17;1917;1;0;1;0;2;0
201306041918;19;18;1918;1;0;1;0;2;0
201306051400;14;00;1400;1;0;1;0;2;0
201306211458;14;58;1458;1;0;1;0;2;0
201307161854;18;54;1854;0;1;0;1;2;0
201307191639;16;39;1639;1;0;1;0;2;0
201307121940;19;40;1940;1;0;1;0;2;0
201307221754;17;54;1754;1;0;1;0;2;0
201308201856;18;56;1856;2;0;1;0;2;0
201307231719;17;19;1719;1;0;1;0;2;0
201306251835;18;35;1835;1;0;1;0;2;0
201307101816;18;16;1816;1;0;1;0;2;0
201307101819;18;19;1819;1;0;1;0;2;0
201307161842;18;42;1842;1;0;1;0;2;0
201306111454;14;54;1454;1;0;1;0;2;0
201307121948;19;48;1948;1;0;1;0;2;0
201307221558;15;58;1558;1;0;1;0;2;0
201307181514;15;14;1514;1;0;1;0;2;0
201307221557;15;57;1557;1;0;1;0;2;0
201308091616;16;16;1616;1;0;1;0;2;0
201308271330;13;30;1330;6;0;1;0;2;0
201307121932;19;32;1932;0;1;0;1;2;0
201306031654;16;54;1654;1;0;1;0;2;0
201306251827;18;27;1827;1;0;1;0;2;0
201307191640;16;40;1640;1;0;1;0;2;0
201307101820;18;20;1820;1;0;1;0;2;0
201307231700;17;00;1700;1;0;1;0;2;0
201306141413;14;13;1413;1;0;1;0;2;0
201307161836;18;36;1836;1;0;1;0;2;0
201307101417;14;17;1417;1;0;1;0;2;0
201307101640;16;40;1640;1;0;1;0;2;0
201307121508;15;08;1508;1;0;1;0;2;0
201307171335;13;35;1335;0;1;0;1;2;0
201306131950;19;50;1950;2;0;1;0;2;0
201307311607;16;07;1607;0;1;0;1;2;0
201308271801;18;01;1801;1;0;1;0;2;0
201308211530;15;30;1530;1;0;1;0;2;0
201307151640;16;40;1640;1;0;1;0;2;0
201307181906;19;06;1906;1;0;1;0;2;0
201308271804;18;04;1804;1;0;1;0;2;0
201306101903;19;03;1903;1;0;1;0;2;0
201306101905;19;05;1905;1;0;1;0;2;0
201307021808;18;08;1808;1;0;1;0;2;0
201307221532;15;32;1532;1;0;1;0;2;0
201306101703;17;03;1703;1;0;1;0;2;0
201308271601;16;01;1601;1;0;1;0;2;0
201307171330;13;30;1330;22;0;1;0;0;0
201307021800;18;00;1800;0;1;0;1;2;0
201307151649;16;49;1649;1;0;1;0;2;0
201308211525;15;25;1525;1;0;1;0;2;0
201307021810;18;10;1810;2;0;1;0;2;0
201306051852;18;52;1852;1;0;1;0;2;0
201306191941;19;41;1941;1;0;1;0;2;0
201306191944;19;44;1944;1;0;1;0;2;0
201308271816;18;16;1816;1;0;1;0;2;0
201308151600;16;00;1600;1;0;1;0;2;0
201307221529;15;29;1529;2;0;1;0;2;0
201308151601;16;01;1601;1;1;0.5;0.5;2;0
201308281514;15;14;1514;1;0;1;0;2;0
201308271615;16;15;1615;2;0;1;0;2;0
201309051428;14;28;1428;2;0;1;0;2;0
201308271613;16;13;1613;1;0;1;0;2;0
201308211553;15;53;1553;1;0;1;0;2;0
201308161400;14;00;1400;1;0;1;0;2;0
201307021625;16;25;1625;1;0;1;0;2;0
201307021626;16;26;1626;1;0;1;0;2;0
201306191953;19;53;1953;1;0;1;0;2;0
201306191951;19;51;1951;1;0;1;0;2;0
201308211559;15;59;1559;1;0;1;0;2;0
201307221518;15;18;1518;1;0;1;0;2;0
201307231346;13;46;1346;1;0;1;0;2;0
201306051437;14;37;1437;1;0;1;0;2;0
201306111419;14;19;1419;1;0;1;0;2;0
201308081531;15;31;1531;1;0;1;0;2;0
201307231342;13;42;1342;1;0;1;0;2;0
201307231548;15;48;1548;1;0;1;0;2;0
201308081330;13;30;1330;23;2;0.92;0.08;0;0
201306071340;13;40;1340;2;0;1;0;2;0
201306101726;17;26;1726;1;0;1;0;2;0
201308081336;13;36;1336;1;0;1;0;2;0
201309031808;18;08;1808;1;0;1;0;2;0
201307231753;17;53;1753;1;0;1;0;2;0
201307151650;16;50;1650;1;0;1;0;2;0
201307221505;15;05;1505;1;0;1;0;2;0
201307101652;16;52;1652;1;0;1;0;2;0
201308021706;17;06;1706;1;0;1;0;2;0
201306071350;13;50;1350;2;0;1;0;2;0
201308271839;18;39;1839;1;0;1;0;2;0
201308021701;17;01;1701;0;1;0;1;2;0
201308091845;18;45;1845;1;0;1;0;2;0
201307221500;15;00;1500;1;0;1;0;2;0
201307111338;13;38;1338;1;0;1;0;2;0
201309051408;14;08;1408;1;0;1;0;2;0
201307221502;15;02;1502;1;0;1;0;2;0
201307111330;13;30;1330;18;0;1;0;0;0
201306051834;18;34;1834;1;0;1;0;2;0
